gutenberg_id,text
35,race until I have hatched this fiction. Treat my assertion of its
35,truth as a mere stroke of art to enhance its interest. And taking
35,"it as a story, what do you think of it?'"
35,
35,"He took up his pipe, and began, in his old accustomed manner, to tap"
35,with it nervously upon the bars of the grate. There was a momentary
35,stillness. Then chairs began to creak and shoes to scrape upon the
35,"carpet. I took my eyes off the Time Traveller's face, and looked"
35,"round at his audience. They were in the dark, and little spots of"
35,colour swam before them. The Medical Man seemed absorbed in the
35,contemplation of our host. The Editor was looking hard at the end
35,of his cigar--the sixth. The Journalist fumbled for his watch. The
35,"others, as far as I remember, were motionless."
35,
35,The Editor stood up with a sigh. 'What a pity it is you're not
35,"a writer of stories!' he said, putting his hand on the Time"
35,Traveller's shoulder.
35,
35,'You don't believe it?'
35,
35,'Well----'
35,
35,'I thought not.'
35,
35,The Time Traveller turned to us. 'Where are the matches?' he said.
35,"He lit one and spoke over his pipe, puffing. 'To tell you the truth"
35,... I hardly believe it myself.... And yet...'
35,
35,His eye fell with a mute inquiry upon the withered white flowers
35,upon the little table. Then he turned over the hand holding his
35,"pipe, and I saw he was looking at some half-healed scars on his"
35,knuckles.
35,
35,"The Medical Man rose, came to the lamp, and examined the flowers."
35,"'The gynaeceum's odd,' he said. The Psychologist leant forward to"
35,"see, holding out his hand for a specimen."
35,
35,"'I'm hanged if it isn't a quarter to one,' said the Journalist."
35,'How shall we get home?'
35,
35,"'Plenty of cabs at the station,' said the Psychologist."
35,
35,"'It's a curious thing,' said the Medical Man; 'but I certainly don't"
35,know the natural order of these flowers. May I have them?'
35,
35,The Time Traveller hesitated. Then suddenly: 'Certainly not.'
35,
35,'Where did you really get them?' said the Medical Man.
35,
35,The Time Traveller put his hand to his head. He spoke like one who
35,was trying to keep hold of an idea that eluded him. 'They were put
35,"into my pocket by Weena, when I travelled into Time.' He stared"
35,round the room. 'I'm damned if it isn't all going. This room and you
35,and the atmosphere of every day is too much for my memory. Did I
35,"ever make a Time Machine, or a model of a Time Machine? Or is it all"
35,"only a dream? They say life is a dream, a precious poor dream at"
35,times--but I can't stand another that won't fit. It's madness. And
35,where did the dream come from? ... I must look at that machine. If
35,there is one!'
35,
35,"He caught up the lamp swiftly, and carried it, flaring red, through"
35,the door into the corridor. We followed him. There in the flickering
35,"light of the lamp was the machine sure enough, squat, ugly, and"
35,"askew; a thing of brass, ebony, ivory, and translucent glimmering"
35,quartz. Solid to the touch--for I put out my hand and felt the rail
35,"of it--and with brown spots and smears upon the ivory, and bits of"
35,"grass and moss upon the lower parts, and one rail bent awry."
35,
35,"The Time Traveller put the lamp down on the bench, and ran his hand"
35,"along the damaged rail. 'It's all right now,' he said. 'The story I"
35,told you was true. I'm sorry to have brought you out here in the
35,"cold.' He took up the lamp, and, in an absolute silence, we"
35,returned to the smoking-room.
35,
35,He came into the hall with us and helped the Editor on with his
35,"coat. The Medical Man looked into his face and, with a certain"
35,"hesitation, told him he was suffering from overwork, at which he"
35,"laughed hugely. I remember him standing in the open doorway, bawling"
35,good night.
35,
35,I shared a cab with the Editor. He thought the tale a 'gaudy lie.'
35,For my own part I was unable to come to a conclusion. The story was
35,"so fantastic and incredible, the telling so credible and sober. I"
35,lay awake most of the night thinking about it. I determined to go
35,next day and see the Time Traveller again. I was told he was in the
35,"laboratory, and being on easy terms in the house, I went up to him."
35,"The laboratory, however, was empty. I stared for a minute at the"
35,Time Machine and put out my hand and touched the lever. At that the
35,squat substantial-looking mass swayed like a bough shaken by the
35,"wind. Its instability startled me extremely, and I had a queer"
35,reminiscence of the childish days when I used to be forbidden to
35,meddle. I came back through the corridor. The Time Traveller met me
35,in the smoking-room. He was coming from the house. He had a small
35,camera under one arm and a knapsack under the other. He laughed when
35,"he saw me, and gave me an elbow to shake. 'I'm frightfully busy,'"
35,"said he, 'with that thing in there.'"
35,
35,'But is it not some hoax?' I said. 'Do you really travel through
35,time?'
35,
35,'Really and truly I do.' And he looked frankly into my eyes. He
35,hesitated. His eye wandered about the room. 'I only want half an
35,"hour,' he said. 'I know why you came, and it's awfully good of you."
35,There's some magazines here. If you'll stop to lunch I'll prove you
35,"this time travelling up to the hilt, specimen and all. If you'll"
35,forgive my leaving you now?'
35,
35,"I consented, hardly comprehending then the full import of his words,"
35,and he nodded and went on down the corridor. I heard the door of
35,"the laboratory slam, seated myself in a chair, and took up a daily"
35,paper. What was he going to do before lunch-time? Then suddenly
35,I was reminded by an advertisement that I had promised to meet
35,"Richardson, the publisher, at two. I looked at my watch, and saw"
35,that I could barely save that engagement. I got up and went down the
35,passage to tell the Time Traveller.
35,
35,"As I took hold of the handle of the door I heard an exclamation,"
35,"oddly truncated at the end, and a click and a thud. A gust of air"
35,"whirled round me as I opened the door, and from within came the"
35,sound of broken glass falling on the floor. The Time Traveller was
35,"not there. I seemed to see a ghostly, indistinct figure sitting in"
35,a whirling mass of black and brass for a moment--a figure so
35,transparent that the bench behind with its sheets of drawings was
35,absolutely distinct; but this phantasm vanished as I rubbed my eyes.
35,"The Time Machine had gone. Save for a subsiding stir of dust, the"
35,"further end of the laboratory was empty. A pane of the skylight had,"
35,"apparently, just been blown in."
35,
35,I felt an unreasonable amazement. I knew that something strange had
35,"happened, and for the moment could not distinguish what the strange"
